,saleprice,id,lot_area,overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating_qc,central_air,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_area,misc_val,total_sf,finished_outside,lot_shape_reg,baths,pool,mo_sold,yr_sold,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl
1609,170000,1657,13001,6,5,1971,3,3,3.0,3.0,1625.0,3,1,1220,2,1,3,6,7,1,944.0,0,2845.0,249,0,2.5,1,9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610,208000,937,13607,6,6,1986,3,4,3.0,3.0,572.0,4,1,1982,3,1,3,6,7,1,501.0,1500,2554.0,512,0,3.5,1,4,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1611,140000,879,4435,6,5,2003,4,3,4.0,3.0,848.0,5,1,848,1,1,4,4,7,0,420.0,0,1696.0,140,1,2.0,1,5,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1612,230000,945,3843,8,5,2008,5,3,5.0,3.0,1596.0,5,1,1648,2,1,5,5,7,1,482.0,0,3244.0,368,0,3.5,1,6,2009,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1613,188500,1010,5950,8,5,1989,4,3,4.0,3.0,1337.0,4,1,1337,2,1,4,5,7,1,462.0,0,2674.0,227,0,3.0,1,4,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1614,194000,2861,12400,5,6,1950,3,3,4.0,3.0,901.0,3,1,1717,2,1,3,7,7,1,410.0,0,2618.0,113,1,1.5,1,2,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,133000,1245,10425,5,5,1958,3,3,3.0,3.0,1104.0,4,1,1104,3,1,3,5,7,0,384.0,0,2208.0,0,1,2.0,1,4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,140000,854,16269,5,5,1978,3,3,4.0,3.0,907.0,3,1,907,3,1,3,5,7,0,343.0,0,1814.0,72,0,1.0,1,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1617,207500,1437,8998,7,5,2000,4,3,4.0,3.0,782.0,5,1,1652,3,1,4,6,7,0,532.0,0,2434.0,70,0,2.5,1,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1618,256900,586,10400,6,7,1997,3,3,3.0,3.0,932.0,4,1,2640,5,1,4,8,7,1,515.0,0,3572.0,288,1,2.5,1,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,109000,1947,10134,5,6,1950,3,3,3.0,3.0,735.0,4,1,1034,2,1,3,5,7,0,240.0,0,1769.0,39,1,1.0,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,113722,815,7007,5,5,1979,3,3,,,0.0,3,1,1513,4,2,3,8,7,0,400.0,0,1513.0,0,1,2.0,1,6,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1621,237000,831,11645,8,5,2006,4,3,5.0,3.0,1498.0,5,1,1498,3,1,4,7,7,1,844.0,0,2996.0,242,1,2.0,1,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,142100,1919,8250,5,7,1963,3,3,3.0,3.0,1053.0,4,1,1053,3,1,4,6,7,0,692.0,0,2106.0,349,1,2.0,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1623,149900,2306,11027,6,5,1954,3,3,3.0,3.0,1178.0,4,1,1293,2,1,3,5,7,0,452.0,0,2471.0,280,0,3.0,1,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1624,404000,430,12350,9,5,2008,5,3,5.0,3.0,2020.0,5,1,2020,3,1,5,7,7,1,896.0,0,4040.0,290,1,3.0,1,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,277500,2618,18275,7,8,1998,3,3,3.0,3.0,1438.0,3,1,2448,3,1,3,9,7,2,441.0,0,3886.0,622,0,4.0,1,9,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1626,178000,245,9206,6,5,1985,4,3,4.0,3.0,741.0,3,1,1732,3,1,4,7,7,1,476.0,0,2473.0,238,1,2.5,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1627,254000,462,6240,8,5,2006,4,3,4.0,3.0,1324.0,5,1,1324,2,1,4,6,7,1,550.0,0,2648.0,230,1,3.0,1,12,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1628,12789,182,9656,2,2,1970,3,2,2.0,2.0,678.0,3,0,832,2,1,3,5,7,1,780.0,0,1510.0,0,1,1.0,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1629,176000,1625,7875,7,5,1996,3,3,4.0,4.0,1237.0,4,1,1253,3,1,3,6,7,1,402.0,0,2490.0,241,1,2.0,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,342643,2381,16259,9,5,2006,3,3,5.0,4.0,1249.0,5,1,2596,4,1,4,9,7,0,840.0,0,3845.0,394,1,3.5,1,9,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1631,125500,1827,6173,5,6,1967,3,3,3.0,3.0,876.0,3,1,902,3,1,3,6,7,0,288.0,0,1778.0,0,0,1.0,1,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1632,150000,1580,12890,6,5,1989,3,3,4.0,3.0,1495.0,5,1,1495,3,1,3,8,7,1,438.0,0,2990.0,444,0,2.0,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1633,261329,1803,10440,8,5,2007,5,3,4.0,3.0,1574.0,5,1,1584,2,1,5,6,7,1,594.0,0,3158.0,256,1,2.0,1,5,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1634,141000,1132,7500,7,5,2005,3,3,4.0,3.0,1080.0,5,1,1080,3,1,4,6,7,0,0.0,0,2160.0,0,1,2.0,1,4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1635,153000,1941,9532,4,6,1953,3,3,3.0,3.0,1105.0,4,1,1647,3,1,3,6,6,1,280.0,0,2752.0,593,1,2.0,1,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1636,172500,1742,3922,7,5,2007,4,3,5.0,3.0,1258.0,5,1,1258,2,1,4,6,7,1,648.0,0,2516.0,160,1,2.0,1,6,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1637,153575,2026,8730,6,7,2003,3,3,3.0,3.0,698.0,5,1,1396,3,1,3,7,7,0,384.0,0,2094.0,259,1,1.0,1,7,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1638,124900,2245,6060,5,9,2007,4,3,3.0,3.0,837.0,5,1,1001,2,1,4,5,7,0,216.0,0,1838.0,282,1,1.0,1,11,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1639,415298,1691,14450,9,5,2007,5,3,5.0,3.0,2121.0,5,1,2121,3,1,5,8,7,1,732.0,0,4242.0,364,1,2.5,1,5,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,119000,725,5400,6,6,1950,2,3,3.0,3.0,972.0,5,1,1480,3,1,3,6,7,0,207.0,0,2452.0,176,1,1.0,1,9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,227000,1787,10000,8,5,2006,4,3,4.0,4.0,1588.0,5,1,1588,3,1,4,7,7,1,825.0,0,3176.0,189,1,2.0,1,12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1642,145500,1216,10007,5,7,2006,4,3,3.0,3.0,1053.0,5,1,1053,3,1,4,5,7,0,312.0,0,2106.0,0,0,2.5,1,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,61500,2654,7830,3,5,1950,3,3,2.0,3.0,492.0,3,1,492,1,1,3,3,7,0,200.0,0,984.0,78,1,2.0,1,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1644,192100,2310,11727,7,6,1969,3,4,3.0,3.0,1851.0,4,1,1851,3,1,3,8,7,1,506.0,0,3702.0,146,1,2.0,1,3,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,116000,761,10320,6,7,1965,3,4,3.0,3.0,698.0,5,1,1403,3,1,3,7,7,0,308.0,0,2101.0,288,1,2.5,1,2,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1646,145000,1884,10482,6,8,1958,3,4,3.0,3.0,588.0,5,1,1138,3,1,3,6,7,0,264.0,0,1726.0,224,1,1.5,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1647,445000,449,15274,9,5,2003,4,3,5.0,3.0,2452.0,5,1,2452,3,1,5,10,7,1,886.0,0,4904.0,116,0,4.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,150500,856,8800,5,7,2008,3,3,4.0,3.0,1040.0,3,1,1040,3,1,4,5,7,0,484.0,0,2080.0,288,0,2.0,1,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,175900,11,10000,6,5,1994,3,3,4.0,3.0,763.0,4,1,1655,3,1,3,7,7,1,440.0,0,2418.0,241,0,2.5,1,4,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,167900,389,10140,6,6,1974,3,3,3.0,3.0,1116.0,5,1,1116,3,1,3,6,7,1,528.0,0,2232.0,0,1,3.0,1,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,219210,2415,14054,7,5,2006,4,3,4.0,3.0,879.0,5,1,1863,4,1,4,9,7,1,660.0,0,2742.0,117,0,2.5,1,11,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1652,189000,77,11218,6,5,1992,4,3,4.0,3.0,1055.0,5,1,1845,3,1,4,8,7,1,462.0,400,2900.0,739,1,2.5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1653,136500,1238,8856,5,4,1957,3,3,3.0,3.0,1176.0,3,1,1176,3,1,3,6,7,2,292.0,0,2352.0,183,1,2.0,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1654,137900,223,7800,5,7,2008,3,3,3.0,3.0,864.0,5,1,892,3,1,4,5,7,0,416.0,0,1756.0,0,1,2.0,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,85000,723,7200,5,4,2006,3,3,3.0,3.0,1022.0,3,0,1022,2,1,3,4,2,0,280.0,0,2044.0,256,1,2.0,1,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1656,137900,2562,10680,5,3,1951,3,3,3.0,2.0,2136.0,3,0,2136,4,1,3,7,4,0,528.0,0,4272.0,30,1,2.0,1,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1657,195500,995,9535,6,5,1998,3,3,4.0,3.0,926.0,5,1,1604,3,1,3,7,7,0,472.0,0,2530.0,182,0,2.5,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1658,128000,287,6858,6,4,1950,3,3,4.0,3.0,806.0,3,0,1647,4,1,2,6,7,0,216.0,0,2453.0,202,1,2.5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1659,135000,1152,8100,5,8,2007,3,4,3.0,3.0,864.0,5,1,864,3,1,4,5,7,1,420.0,0,1728.0,132,1,2.0,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,143195,1449,9216,5,6,1975,3,3,3.0,3.0,1076.0,3,1,1076,3,1,3,5,7,1,576.0,0,2152.0,0,0,1.5,1,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1661,79500,1330,9100,5,6,1960,3,3,3.0,3.0,742.0,3,1,935,2,1,3,4,7,0,308.0,600,1677.0,0,1,1.0,1,8,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1662,192500,1134,12774,7,5,2004,4,3,4.0,3.0,835.0,5,1,1663,3,1,4,8,7,0,478.0,0,2498.0,236,1,2.5,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1663,129500,706,6000,5,7,1970,3,5,3.0,3.0,768.0,3,1,1328,3,1,3,6,7,0,308.0,0,2096.0,12,1,1.5,1,3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,168000,1617,10364,6,5,1996,3,3,4.0,3.0,806.0,4,1,1572,3,1,3,7,7,1,373.0,0,2378.0,40,0,2.5,1,5,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,105000,1339,6000,6,5,1950,3,3,3.0,3.0,739.0,5,1,1342,2,2,3,7,7,1,240.0,0,2081.0,0,1,2.0,1,4,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,143250,1664,10530,6,5,1971,3,3,3.0,3.0,981.0,3,1,981,3,1,3,5,7,0,576.0,0,1962.0,352,0,2.5,1,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1667,144000,1433,9525,5,6,2006,3,3,4.0,3.0,1099.0,5,1,1099,3,1,4,6,7,0,352.0,0,2198.0,278,1,1.5,1,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1668,205000,75,8880,7,5,2002,4,3,4.0,3.0,948.0,5,1,2110,3,1,4,8,7,2,463.0,0,3058.0,130,0,3.5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,143000,2255,8410,6,6,1974,3,3,4.0,3.0,970.0,3,1,1026,2,1,3,5,7,1,528.0,0,1996.0,193,0,2.0,1,4,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1670,290000,1170,4385,9,5,2001,4,3,5.0,3.0,1419.0,5,1,1419,2,1,5,5,7,1,588.0,0,2838.0,213,0,2.5,1,9,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1671,611657,45,12919,9,5,2010,5,3,5.0,3.0,2330.0,5,1,2364,2,1,5,11,7,2,820.0,0,4694.0,67,0,3.5,1,3,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,152000,836,12464,5,5,1996,3,4,4.0,3.0,1040.0,4,1,1040,3,1,4,6,7,0,576.0,0,2080.0,168,0,2.0,1,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1673,191500,8,5005,8,5,1992,4,3,4.0,3.0,1280.0,5,1,1280,2,1,4,5,7,0,506.0,0,2560.0,226,0,2.0,1,1,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1674,317000,1704,9591,8,5,2005,4,3,5.0,3.0,1143.0,5,1,2473,4,1,4,9,7,1,852.0,0,3616.0,343,1,2.5,1,10,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1675,165250,2068,6960,7,8,1998,3,3,3.0,3.0,680.0,5,1,1302,2,1,4,6,7,2,224.0,0,1982.0,126,1,1.5,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
